,iteration,vote_uncertain_sampling,sampling_entropy,vote_disagreement,random_choice,SVC_poly,RandomForestClassifier,SVC_rbf,GaussianPC,GaussianNB,MLPClassifier
162,162,0.6964285714285714,0.6428571428571429,0.5714285714285714,0.6428571428571429,0.6785714285714286,0.6071428571428571,0.625,0.6071428571428571,0.5714285714285714,0.5714285714285714
163,163,0.7142857142857143,0.6607142857142857,0.5714285714285714,0.625,0.6785714285714286,0.6428571428571429,0.625,0.6071428571428571,0.5714285714285714,0.5714285714285714
164,164,0.6785714285714286,0.6428571428571429,0.5892857142857143,0.625,0.6785714285714286,0.625,0.625,0.625,0.5714285714285714,0.5714285714285714
165,165,0.6785714285714286,0.625,0.6071428571428571,0.6428571428571429,0.6785714285714286,0.6607142857142857,0.625,0.5892857142857143,0.5714285714285714,0.5714285714285714
166,166,0.6785714285714286,0.625,0.6071428571428571,0.625,0.6785714285714286,0.6607142857142857,0.6428571428571429,0.5892857142857143,0.5714285714285714,0.5714285714285714
167,167,0.6964285714285714,0.6428571428571429,0.5892857142857143,0.6428571428571429,0.6785714285714286,0.6607142857142857,0.625,0.5892857142857143,0.5714285714285714,0.5714285714285714
168,168,0.6964285714285714,0.6607142857142857,0.625,0.6428571428571429,0.6785714285714286,0.625,0.625,0.5892857142857143,0.5714285714285714,0.5714285714285714
169,169,0.7142857142857143,0.6785714285714286,0.625,0.625,0.6785714285714286,0.6428571428571429,0.625,0.5714285714285714,0.5892857142857143,0.5714285714285714
170,170,0.6964285714285714,0.6785714285714286,0.6071428571428571,0.5714285714285714,0.6785714285714286,0.6428571428571429,0.625,0.5892857142857143,0.6071428571428571,0.5714285714285714
171,171,0.7142857142857143,0.6428571428571429,0.625,0.6071428571428571,0.6785714285714286,0.6428571428571429,0.625,0.6071428571428571,0.6071428571428571,0.5714285714285714
172,172,0.7142857142857143,0.6607142857142857,0.6428571428571429,0.6071428571428571,0.6785714285714286,0.625,0.6428571428571429,0.6071428571428571,0.6071428571428571,0.5714285714285714
173,173,0.7142857142857143,0.625,0.625,0.6071428571428571,0.6785714285714286,0.6428571428571429,0.6428571428571429,0.5892857142857143,0.6071428571428571,0.5714285714285714
174,174,0.7142857142857143,0.625,0.625,0.6071428571428571,0.6785714285714286,0.6607142857142857,0.6428571428571429,0.625,0.6071428571428571,0.5892857142857143
175,175,0.6785714285714286,0.625,0.625,0.625,0.6785714285714286,0.625,0.6428571428571429,0.625,0.6071428571428571,0.5892857142857143
176,176,0.6964285714285714,0.6428571428571429,0.625,0.625,0.6785714285714286,0.625,0.6428571428571429,0.625,0.6071428571428571,0.5892857142857143
177,177,0.6964285714285714,0.6428571428571429,0.625,0.625,0.6785714285714286,0.625,0.6428571428571429,0.625,0.6071428571428571,0.5714285714285714
178,178,0.5892857142857143,0.6071428571428571,0.5714285714285714,0.5714285714285714,0.6785714285714286,0.6071428571428571,0.6428571428571429,0.6607142857142857,0.6071428571428571,0.4642857142857143
179,179,0.5892857142857143,0.625,0.5892857142857143,0.5714285714285714,0.6785714285714286,0.625,0.6428571428571429,0.6607142857142857,0.6071428571428571,0.6964285714285714
180,180,0.625,0.6428571428571429,0.5892857142857143,0.5892857142857143,0.6785714285714286,0.6428571428571429,0.6428571428571429,0.6607142857142857,0.6071428571428571,0.75
181,181,0.625,0.6428571428571429,0.625,0.6071428571428571,0.6785714285714286,0.6428571428571429,0.6428571428571429,0.6607142857142857,0.6071428571428571,0.7321428571428571
182,182,0.6428571428571429,0.6428571428571429,0.6071428571428571,0.5892857142857143,0.6785714285714286,0.7678571428571429,0.6428571428571429,0.6428571428571429,0.6071428571428571,0.6964285714285714
183,183,0.6607142857142857,0.625,0.625,0.6071428571428571,0.6785714285714286,0.6964285714285714,0.6428571428571429,0.6428571428571429,0.6071428571428571,0.7142857142857143
184,184,0.625,0.6964285714285714,0.6785714285714286,0.6071428571428571,0.6785714285714286,0.6428571428571429,0.6428571428571429,0.625,0.6071428571428571,0.625
185,185,0.6964285714285714,0.6785714285714286,0.625,0.6428571428571429,0.6785714285714286,0.6607142857142857,0.6428571428571429,0.625,0.6071428571428571,0.6607142857142857
186,186,0.6785714285714286,0.6607142857142857,0.6607142857142857,0.6428571428571429,0.6785714285714286,0.625,0.6428571428571429,0.625,0.6071428571428571,0.6964285714285714
187,187,0.6785714285714286,0.6607142857142857,0.6607142857142857,0.625,0.6785714285714286,0.6785714285714286,0.6607142857142857,0.6428571428571429,0.6071428571428571,0.6607142857142857
188,188,0.6785714285714286,0.6964285714285714,0.625,0.6071428571428571,0.6785714285714286,0.6785714285714286,0.6607142857142857,0.6428571428571429,0.6071428571428571,0.6607142857142857
189,189,0.6785714285714286,0.6964285714285714,0.625,0.625,0.6785714285714286,0.6785714285714286,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.625
190,190,0.6785714285714286,0.6964285714285714,0.6607142857142857,0.6607142857142857,0.6785714285714286,0.7321428571428571,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.6428571428571429
191,191,0.6785714285714286,0.6964285714285714,0.6607142857142857,0.625,0.6785714285714286,0.7142857142857143,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.625
192,192,0.6785714285714286,0.6964285714285714,0.625,0.6607142857142857,0.6785714285714286,0.6785714285714286,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.6428571428571429
193,193,0.6607142857142857,0.6964285714285714,0.625,0.6607142857142857,0.6785714285714286,0.7142857142857143,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.625
194,194,0.6785714285714286,0.6964285714285714,0.625,0.6607142857142857,0.6785714285714286,0.6964285714285714,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.6428571428571429
195,195,0.6785714285714286,0.6607142857142857,0.6607142857142857,0.6428571428571429,0.6785714285714286,0.6785714285714286,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.6607142857142857
196,196,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6964285714285714,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.5892857142857143
197,197,0.6785714285714286,0.6607142857142857,0.6607142857142857,0.6964285714285714,0.6785714285714286,0.7142857142857143,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.625
198,198,0.6785714285714286,0.6607142857142857,0.6607142857142857,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.6428571428571429
199,199,0.6785714285714286,0.6785714285714286,0.6964285714285714,0.6785714285714286,0.6785714285714286,0.5892857142857143,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.625
200,200,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6607142857142857,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.6071428571428571
