,iteration,vote_uncertain_sampling,sampling_entropy,vote_disagreement,random_choice,SVC_poly,RandomForestClassifier,SVC_rbf,GaussianPC,GaussianNB,MLPClassifier
158,158,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.6071428571428571,0.625,0.5714285714285714,0.5535714285714286,0.5714285714285714,0.5357142857142857
159,159,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.6428571428571429,0.5535714285714286,0.5892857142857143,0.5535714285714286,0.5714285714285714,0.5535714285714286
160,160,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.625,0.5892857142857143,0.5535714285714286,0.5535714285714286,0.5714285714285714,0.5357142857142857
161,161,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.625,0.5357142857142857,0.5535714285714286,0.5535714285714286,0.5714285714285714,0.5535714285714286
162,162,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.625,0.5714285714285714,0.5535714285714286,0.5535714285714286,0.5714285714285714,0.5357142857142857
163,163,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.625,0.5535714285714286,0.5535714285714286,0.5535714285714286,0.5714285714285714,0.5535714285714286
164,164,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5892857142857143,0.5357142857142857
165,165,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6428571428571429,0.6071428571428571,0.5714285714285714,0.5714285714285714,0.5892857142857143,0.5357142857142857
166,166,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6607142857142857,0.6071428571428571,0.5714285714285714,0.5714285714285714,0.5892857142857143,0.5535714285714286
167,167,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6607142857142857,0.625,0.5714285714285714,0.5714285714285714,0.5892857142857143,0.5535714285714286
168,168,0.625,0.625,0.625,0.625,0.6607142857142857,0.5892857142857143,0.5714285714285714,0.5714285714285714,0.5892857142857143,0.5714285714285714
169,169,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6607142857142857,0.6071428571428571,0.5714285714285714,0.6071428571428571,0.6071428571428571,0.5892857142857143
170,170,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6607142857142857,0.625,0.5714285714285714,0.6071428571428571,0.6071428571428571,0.625
171,171,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6607142857142857,0.625,0.5714285714285714,0.6071428571428571,0.6071428571428571,0.5892857142857143
172,172,0.625,0.625,0.625,0.625,0.6607142857142857,0.6785714285714286,0.5714285714285714,0.6071428571428571,0.6071428571428571,0.6071428571428571
173,173,0.625,0.625,0.625,0.625,0.6607142857142857,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.6071428571428571,0.5892857142857143
174,174,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6607142857142857,0.625,0.5714285714285714,0.5535714285714286,0.6071428571428571,0.6071428571428571
175,175,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6607142857142857,0.5714285714285714,0.5714285714285714,0.5535714285714286,0.6071428571428571,0.5892857142857143
176,176,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6428571428571429,0.625,0.5714285714285714,0.5535714285714286,0.6071428571428571,0.5892857142857143
177,177,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.625,0.5714285714285714,0.5535714285714286,0.5892857142857143,0.6071428571428571
178,178,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.6607142857142857,0.5714285714285714,0.5535714285714286,0.5714285714285714,0.5
179,179,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.6428571428571429,0.6964285714285714,0.5892857142857143,0.5535714285714286,0.5892857142857143,0.5357142857142857
180,180,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.6428571428571429,0.7321428571428571,0.6071428571428571,0.5535714285714286,0.5892857142857143,0.6607142857142857
181,181,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6428571428571429,0.6607142857142857,0.6071428571428571,0.5535714285714286,0.5892857142857143,0.7142857142857143
182,182,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.6428571428571429,0.6785714285714286,0.6071428571428571,0.5535714285714286,0.5892857142857143,0.6785714285714286
183,183,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6428571428571429,0.6607142857142857,0.6071428571428571,0.5714285714285714,0.5892857142857143,0.6607142857142857
184,184,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.6071428571428571,0.5714285714285714,0.5892857142857143,0.6428571428571429
185,185,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6428571428571429,0.6964285714285714,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.7142857142857143
186,186,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.625
187,187,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.625,0.6071428571428571,0.5714285714285714,0.5892857142857143,0.5892857142857143,0.625
188,188,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.625,0.625,0.5714285714285714,0.5892857142857143,0.5892857142857143,0.6071428571428571
189,189,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6607142857142857,0.6428571428571429,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.5892857142857143
190,190,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6785714285714286,0.6607142857142857,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.6428571428571429
191,191,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6785714285714286,0.625,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.6428571428571429
192,192,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6785714285714286,0.6071428571428571,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.6071428571428571
193,193,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6785714285714286,0.5892857142857143,0.625,0.5892857142857143,0.5892857142857143,0.6428571428571429
194,194,0.625,0.625,0.625,0.625,0.6785714285714286,0.625,0.6428571428571429,0.5714285714285714,0.5892857142857143,0.6428571428571429
195,195,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6607142857142857,0.5714285714285714,0.5892857142857143,0.6428571428571429
196,196,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.7142857142857143,0.6785714285714286,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.625
197,197,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.7142857142857143,0.6071428571428571,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.625
198,198,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.7142857142857143,0.6964285714285714,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.6607142857142857
199,199,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.7142857142857143,0.6607142857142857,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.6071428571428571
200,200,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6607142857142857,0.6071428571428571,0.5892857142857143,0.6071428571428571
