,Passive Learning,Active Learning,Difference
0,0.3392857142857143,0.4107142857142857,0.0714285714285714
1,0.3392857142857143,0.42857142857142855,0.08928571428571425
2,0.3392857142857143,0.35714285714285715,0.01785714285714285
3,0.3392857142857143,0.35714285714285715,0.01785714285714285
4,0.32142857142857145,0.35714285714285715,0.0357142857142857
5,0.32142857142857145,0.35714285714285715,0.0357142857142857
6,0.32142857142857145,0.35714285714285715,0.0357142857142857
7,0.32142857142857145,0.3392857142857143,0.01785714285714285
8,0.32142857142857145,0.3392857142857143,0.01785714285714285
9,0.32142857142857145,0.375,0.05357142857142855
10,0.32142857142857145,0.375,0.05357142857142855
11,0.32142857142857145,0.39285714285714285,0.0714285714285714
12,0.32142857142857145,0.42857142857142855,0.1071428571428571
13,0.30357142857142855,0.42857142857142855,0.125
14,0.30357142857142855,0.44642857142857145,0.1428571428571429
15,0.30357142857142855,0.44642857142857145,0.1428571428571429
16,0.30357142857142855,0.44642857142857145,0.1428571428571429
17,0.32142857142857145,0.44642857142857145,0.125
18,0.32142857142857145,0.44642857142857145,0.125
19,0.375,0.44642857142857145,0.07142857142857145
20,0.375,0.44642857142857145,0.07142857142857145
21,0.375,0.42857142857142855,0.05357142857142855
22,0.39285714285714285,0.44642857142857145,0.0535714285714286
23,0.4107142857142857,0.4642857142857143,0.0535714285714286
24,0.4642857142857143,0.48214285714285715,0.01785714285714285
25,0.4642857142857143,0.48214285714285715,0.01785714285714285
26,0.48214285714285715,0.48214285714285715,0.0
27,0.48214285714285715,0.48214285714285715,0.0
28,0.48214285714285715,0.5,0.01785714285714285
29,0.5,0.5,0.0
30,0.5178571428571429,0.5178571428571429,0.0
31,0.5,0.5178571428571429,0.017857142857142905
32,0.48214285714285715,0.5178571428571429,0.035714285714285754
33,0.48214285714285715,0.5178571428571429,0.035714285714285754
34,0.5,0.5178571428571429,0.017857142857142905
35,0.5,0.5,0.0
36,0.5178571428571429,0.5,-0.017857142857142905
37,0.5178571428571429,0.5,-0.017857142857142905
38,0.5178571428571429,0.5,-0.017857142857142905
39,0.5178571428571429,0.5178571428571429,0.0
40,0.48214285714285715,0.5178571428571429,0.035714285714285754
41,0.5,0.5178571428571429,0.017857142857142905
42,0.48214285714285715,0.5357142857142857,0.05357142857142855
43,0.5,0.5535714285714286,0.0535714285714286
44,0.5,0.5714285714285714,0.0714285714285714
45,0.5,0.5892857142857143,0.0892857142857143
