,Passive Learning,Active Learning,Difference
0,0.30357142857142855,0.32142857142857145,0.017857142857142905
1,0.30357142857142855,0.35714285714285715,0.0535714285714286
2,0.30357142857142855,0.39285714285714285,0.0892857142857143
3,0.30357142857142855,0.39285714285714285,0.0892857142857143
4,0.2857142857142857,0.39285714285714285,0.10714285714285715
5,0.2857142857142857,0.42857142857142855,0.14285714285714285
6,0.375,0.4107142857142857,0.0357142857142857
7,0.375,0.42857142857142855,0.05357142857142855
8,0.375,0.42857142857142855,0.05357142857142855
9,0.39285714285714285,0.42857142857142855,0.0357142857142857
10,0.375,0.4107142857142857,0.0357142857142857
11,0.39285714285714285,0.44642857142857145,0.0535714285714286
12,0.375,0.44642857142857145,0.07142857142857145
13,0.35714285714285715,0.48214285714285715,0.125
14,0.35714285714285715,0.48214285714285715,0.125
15,0.3392857142857143,0.48214285714285715,0.14285714285714285
16,0.35714285714285715,0.4642857142857143,0.10714285714285715
17,0.3392857142857143,0.48214285714285715,0.14285714285714285
18,0.35714285714285715,0.4642857142857143,0.10714285714285715
19,0.375,0.48214285714285715,0.10714285714285715
20,0.4107142857142857,0.48214285714285715,0.07142857142857145
21,0.39285714285714285,0.48214285714285715,0.0892857142857143
22,0.39285714285714285,0.48214285714285715,0.0892857142857143
23,0.44642857142857145,0.48214285714285715,0.0357142857142857
24,0.48214285714285715,0.48214285714285715,0.0
25,0.48214285714285715,0.5,0.01785714285714285
26,0.44642857142857145,0.44642857142857145,0.0
27,0.44642857142857145,0.5178571428571429,0.07142857142857145
28,0.4642857142857143,0.48214285714285715,0.01785714285714285
29,0.4642857142857143,0.48214285714285715,0.01785714285714285
30,0.4642857142857143,0.48214285714285715,0.01785714285714285
31,0.5178571428571429,0.5178571428571429,0.0
32,0.5178571428571429,0.5357142857142857,0.017857142857142794
33,0.5357142857142857,0.5,-0.0357142857142857
34,0.5357142857142857,0.5178571428571429,-0.017857142857142794
35,0.5357142857142857,0.5357142857142857,0.0
36,0.5178571428571429,0.5357142857142857,0.017857142857142794
37,0.5357142857142857,0.5357142857142857,0.0
38,0.5178571428571429,0.5357142857142857,0.017857142857142794
39,0.5178571428571429,0.5535714285714286,0.0357142857142857
40,0.5178571428571429,0.5535714285714286,0.0357142857142857
41,0.5357142857142857,0.5357142857142857,0.0
42,0.5357142857142857,0.5535714285714286,0.017857142857142905
43,0.5357142857142857,0.5357142857142857,0.0
44,0.5357142857142857,0.5535714285714286,0.017857142857142905
45,0.5357142857142857,0.5714285714285714,0.0357142857142857
46,0.5357142857142857,0.5892857142857143,0.0535714285714286
47,0.5357142857142857,0.5714285714285714,0.0357142857142857
48,0.5535714285714286,0.5714285714285714,0.017857142857142794
49,0.5178571428571429,0.5714285714285714,0.05357142857142849
50,0.5357142857142857,0.5892857142857143,0.0535714285714286
51,0.5178571428571429,0.5892857142857143,0.0714285714285714
52,0.5178571428571429,0.6071428571428571,0.08928571428571419
53,0.5178571428571429,0.5892857142857143,0.0714285714285714
54,0.5178571428571429,0.6071428571428571,0.08928571428571419
55,0.5178571428571429,0.625,0.1071428571428571
56,0.5178571428571429,0.625,0.1071428571428571
57,0.5357142857142857,0.6071428571428571,0.0714285714285714
58,0.5357142857142857,0.5892857142857143,0.0535714285714286
59,0.5535714285714286,0.5892857142857143,0.0357142857142857
60,0.5357142857142857,0.5892857142857143,0.0535714285714286
61,0.5357142857142857,0.6071428571428571,0.0714285714285714
62,0.5357142857142857,0.625,0.0892857142857143
63,0.5357142857142857,0.6071428571428571,0.0714285714285714
64,0.5357142857142857,0.6071428571428571,0.0714285714285714
65,0.5357142857142857,0.5892857142857143,0.0535714285714286
66,0.5357142857142857,0.5892857142857143,0.0535714285714286
67,0.5178571428571429,0.5892857142857143,0.0714285714285714
68,0.5178571428571429,0.625,0.1071428571428571
69,0.5178571428571429,0.625,0.1071428571428571
70,0.5178571428571429,0.6428571428571429,0.125
71,0.5178571428571429,0.6607142857142857,0.1428571428571428
72,0.5178571428571429,0.6428571428571429,0.125
73,0.5178571428571429,0.6428571428571429,0.125
74,0.5178571428571429,0.6071428571428571,0.08928571428571419
75,0.5178571428571429,0.5892857142857143,0.0714285714285714
76,0.5178571428571429,0.6071428571428571,0.08928571428571419
77,0.5178571428571429,0.6071428571428571,0.08928571428571419
78,0.5178571428571429,0.5892857142857143,0.0714285714285714
79,0.5178571428571429,0.6071428571428571,0.08928571428571419
80,0.5178571428571429,0.5892857142857143,0.0714285714285714
81,0.5178571428571429,0.6071428571428571,0.08928571428571419
82,0.5178571428571429,0.5892857142857143,0.0714285714285714
83,0.5178571428571429,0.6071428571428571,0.08928571428571419
84,0.5357142857142857,0.5892857142857143,0.0535714285714286
85,0.5535714285714286,0.6071428571428571,0.05357142857142849
86,0.5357142857142857,0.6071428571428571,0.0714285714285714
87,0.5535714285714286,0.5892857142857143,0.0357142857142857
88,0.5535714285714286,0.6071428571428571,0.05357142857142849
89,0.5357142857142857,0.5892857142857143,0.0535714285714286
90,0.5357142857142857,0.5892857142857143,0.0535714285714286
91,0.5178571428571429,0.6071428571428571,0.08928571428571419
92,0.5178571428571429,0.625,0.1071428571428571
93,0.5,0.5892857142857143,0.0892857142857143
94,0.5178571428571429,0.625,0.1071428571428571
95,0.5357142857142857,0.6428571428571429,0.1071428571428572
96,0.5714285714285714,0.625,0.0535714285714286
97,0.5535714285714286,0.5892857142857143,0.0357142857142857
98,0.5535714285714286,0.6071428571428571,0.05357142857142849
99,0.5535714285714286,0.6071428571428571,0.05357142857142849
100,0.5535714285714286,0.5892857142857143,0.0357142857142857
101,0.5535714285714286,0.5892857142857143,0.0357142857142857
102,0.5535714285714286,0.5892857142857143,0.0357142857142857
103,0.5714285714285714,0.5892857142857143,0.017857142857142905
104,0.5714285714285714,0.6428571428571429,0.07142857142857151
105,0.5892857142857143,0.6428571428571429,0.0535714285714286
106,0.5892857142857143,0.625,0.0357142857142857
107,0.5714285714285714,0.625,0.0535714285714286
108,0.5714285714285714,0.625,0.0535714285714286
109,0.5714285714285714,0.625,0.0535714285714286
110,0.5714285714285714,0.6071428571428571,0.0357142857142857
111,0.5535714285714286,0.625,0.0714285714285714
112,0.5714285714285714,0.625,0.0535714285714286
113,0.5714285714285714,0.625,0.0535714285714286
114,0.5535714285714286,0.625,0.0714285714285714
115,0.5714285714285714,0.6071428571428571,0.0357142857142857
116,0.5892857142857143,0.6071428571428571,0.017857142857142794
117,0.5535714285714286,0.6428571428571429,0.0892857142857143
118,0.5714285714285714,0.6071428571428571,0.0357142857142857
119,0.5892857142857143,0.5892857142857143,0.0
120,0.5892857142857143,0.6071428571428571,0.017857142857142794
121,0.5714285714285714,0.5714285714285714,0.0
122,0.5714285714285714,0.5714285714285714,0.0
123,0.5714285714285714,0.5892857142857143,0.017857142857142905
124,0.5714285714285714,0.6071428571428571,0.0357142857142857
125,0.5892857142857143,0.6428571428571429,0.0535714285714286
126,0.5714285714285714,0.625,0.0535714285714286
127,0.5714285714285714,0.625,0.0535714285714286
128,0.5714285714285714,0.6071428571428571,0.0357142857142857
129,0.5892857142857143,0.6428571428571429,0.0535714285714286
