,Passive Learning,Active Learning,Difference
0,0.32142857142857145,0.3392857142857143,0.01785714285714285
1,0.32142857142857145,0.3392857142857143,0.01785714285714285
2,0.32142857142857145,0.35714285714285715,0.0357142857142857
3,0.3392857142857143,0.35714285714285715,0.01785714285714285
4,0.3392857142857143,0.39285714285714285,0.05357142857142855
5,0.3392857142857143,0.39285714285714285,0.05357142857142855
6,0.2857142857142857,0.39285714285714285,0.10714285714285715
7,0.2857142857142857,0.39285714285714285,0.10714285714285715
8,0.2857142857142857,0.39285714285714285,0.10714285714285715
9,0.3392857142857143,0.42857142857142855,0.08928571428571425
10,0.30357142857142855,0.42857142857142855,0.125
11,0.30357142857142855,0.4107142857142857,0.10714285714285715
12,0.30357142857142855,0.4107142857142857,0.10714285714285715
13,0.30357142857142855,0.42857142857142855,0.125
14,0.30357142857142855,0.4107142857142857,0.10714285714285715
15,0.32142857142857145,0.42857142857142855,0.1071428571428571
16,0.32142857142857145,0.4107142857142857,0.08928571428571425
17,0.32142857142857145,0.39285714285714285,0.0714285714285714
18,0.32142857142857145,0.39285714285714285,0.0714285714285714
19,0.32142857142857145,0.39285714285714285,0.0714285714285714
20,0.35714285714285715,0.35714285714285715,0.0
21,0.35714285714285715,0.35714285714285715,0.0
22,0.35714285714285715,0.39285714285714285,0.0357142857142857
23,0.35714285714285715,0.39285714285714285,0.0357142857142857
24,0.375,0.44642857142857145,0.07142857142857145
25,0.375,0.39285714285714285,0.01785714285714285
26,0.375,0.39285714285714285,0.01785714285714285
27,0.39285714285714285,0.39285714285714285,0.0
28,0.39285714285714285,0.44642857142857145,0.0535714285714286
29,0.4107142857142857,0.44642857142857145,0.035714285714285754
30,0.4107142857142857,0.44642857142857145,0.035714285714285754
31,0.42857142857142855,0.44642857142857145,0.017857142857142905
32,0.42857142857142855,0.44642857142857145,0.017857142857142905
33,0.42857142857142855,0.44642857142857145,0.017857142857142905
34,0.42857142857142855,0.44642857142857145,0.017857142857142905
35,0.42857142857142855,0.44642857142857145,0.017857142857142905
36,0.42857142857142855,0.44642857142857145,0.017857142857142905
37,0.4107142857142857,0.44642857142857145,0.035714285714285754
