,Passive Learning,Active Learning,Difference
0,0.4107142857142857,0.5,0.0892857142857143
1,0.48214285714285715,0.4642857142857143,-0.01785714285714285
2,0.44642857142857145,0.5,0.05357142857142855
3,0.39285714285714285,0.4642857142857143,0.07142857142857145
4,0.4107142857142857,0.5,0.0892857142857143
5,0.4107142857142857,0.4642857142857143,0.0535714285714286
6,0.4107142857142857,0.4642857142857143,0.0535714285714286
7,0.4107142857142857,0.5178571428571429,0.1071428571428572
8,0.4107142857142857,0.5178571428571429,0.1071428571428572
9,0.4107142857142857,0.48214285714285715,0.07142857142857145
10,0.4107142857142857,0.5,0.0892857142857143
11,0.4107142857142857,0.5178571428571429,0.1071428571428572
12,0.39285714285714285,0.5178571428571429,0.12500000000000006
13,0.375,0.5178571428571429,0.1428571428571429
14,0.4642857142857143,0.48214285714285715,0.01785714285714285
15,0.48214285714285715,0.5357142857142857,0.05357142857142855
16,0.44642857142857145,0.5178571428571429,0.07142857142857145
17,0.4107142857142857,0.5357142857142857,0.125
18,0.42857142857142855,0.5357142857142857,0.10714285714285715
19,0.42857142857142855,0.5357142857142857,0.10714285714285715
20,0.4642857142857143,0.5714285714285714,0.1071428571428571
21,0.42857142857142855,0.6071428571428571,0.17857142857142855
22,0.4642857142857143,0.5892857142857143,0.125
23,0.5357142857142857,0.5357142857142857,0.0
24,0.5,0.48214285714285715,-0.01785714285714285
25,0.4642857142857143,0.5178571428571429,0.0535714285714286
26,0.48214285714285715,0.5178571428571429,0.035714285714285754
27,0.5,0.5178571428571429,0.017857142857142905
28,0.42857142857142855,0.5178571428571429,0.08928571428571436
29,0.5357142857142857,0.5535714285714286,0.017857142857142905
30,0.48214285714285715,0.5357142857142857,0.05357142857142855
31,0.5,0.5535714285714286,0.0535714285714286
32,0.5178571428571429,0.5357142857142857,0.017857142857142794
33,0.5357142857142857,0.5357142857142857,0.0
34,0.48214285714285715,0.5178571428571429,0.035714285714285754
35,0.5,0.5535714285714286,0.0535714285714286
36,0.5,0.5357142857142857,0.0357142857142857
37,0.5357142857142857,0.5178571428571429,-0.017857142857142794
38,0.5178571428571429,0.5892857142857143,0.0714285714285714
39,0.5178571428571429,0.5357142857142857,0.017857142857142794
40,0.5,0.5357142857142857,0.0357142857142857
41,0.5357142857142857,0.5,-0.0357142857142857
42,0.5535714285714286,0.5892857142857143,0.0357142857142857
43,0.5535714285714286,0.5357142857142857,-0.017857142857142905
44,0.5357142857142857,0.5535714285714286,0.017857142857142905
45,0.5892857142857143,0.5357142857142857,-0.0535714285714286
46,0.5178571428571429,0.5178571428571429,0.0
47,0.5535714285714286,0.5,-0.0535714285714286
48,0.5,0.5535714285714286,0.0535714285714286
49,0.5178571428571429,0.5,-0.017857142857142905
50,0.5535714285714286,0.5178571428571429,-0.0357142857142857
51,0.5357142857142857,0.5357142857142857,0.0
52,0.5178571428571429,0.5357142857142857,0.017857142857142794
53,0.5178571428571429,0.5,-0.017857142857142905
54,0.5535714285714286,0.5535714285714286,0.0
55,0.5357142857142857,0.5535714285714286,0.017857142857142905
56,0.5,0.5357142857142857,0.0357142857142857
57,0.5357142857142857,0.5178571428571429,-0.017857142857142794
58,0.5178571428571429,0.48214285714285715,-0.035714285714285754
59,0.5357142857142857,0.5178571428571429,-0.017857142857142794
60,0.5,0.5,0.0
61,0.5357142857142857,0.5714285714285714,0.0357142857142857
62,0.5357142857142857,0.5892857142857143,0.0535714285714286
63,0.5,0.5178571428571429,0.017857142857142905
64,0.5178571428571429,0.5535714285714286,0.0357142857142857
65,0.5,0.5357142857142857,0.0357142857142857
66,0.5,0.5357142857142857,0.0357142857142857
