,Passive Learning,Active Learning,Difference
0,0.30357142857142855,0.30357142857142855,0.0
1,0.30357142857142855,0.3392857142857143,0.035714285714285754
2,0.2857142857142857,0.375,0.0892857142857143
3,0.2857142857142857,0.3392857142857143,0.0535714285714286
4,0.30357142857142855,0.375,0.07142857142857145
5,0.2857142857142857,0.4107142857142857,0.125
6,0.3392857142857143,0.4107142857142857,0.0714285714285714
7,0.375,0.4107142857142857,0.0357142857142857
8,0.375,0.4107142857142857,0.0357142857142857
9,0.375,0.4107142857142857,0.0357142857142857
10,0.39285714285714285,0.4642857142857143,0.07142857142857145
11,0.39285714285714285,0.4642857142857143,0.07142857142857145
12,0.375,0.48214285714285715,0.10714285714285715
13,0.35714285714285715,0.5,0.14285714285714285
14,0.35714285714285715,0.5,0.14285714285714285
15,0.375,0.5,0.125
16,0.3392857142857143,0.5178571428571429,0.1785714285714286
17,0.35714285714285715,0.5178571428571429,0.16071428571428575
18,0.35714285714285715,0.5,0.14285714285714285
19,0.375,0.5178571428571429,0.1428571428571429
20,0.4107142857142857,0.5,0.0892857142857143
21,0.39285714285714285,0.5,0.10714285714285715
22,0.39285714285714285,0.5,0.10714285714285715
23,0.44642857142857145,0.5178571428571429,0.07142857142857145
24,0.48214285714285715,0.5178571428571429,0.035714285714285754
25,0.48214285714285715,0.5,0.01785714285714285
26,0.42857142857142855,0.5,0.07142857142857145
27,0.44642857142857145,0.5178571428571429,0.07142857142857145
28,0.44642857142857145,0.5178571428571429,0.07142857142857145
29,0.4642857142857143,0.5357142857142857,0.0714285714285714
30,0.48214285714285715,0.5357142857142857,0.05357142857142855
31,0.5357142857142857,0.5357142857142857,0.0
32,0.5357142857142857,0.5357142857142857,0.0
33,0.5357142857142857,0.5357142857142857,0.0
34,0.5178571428571429,0.5357142857142857,0.017857142857142794
35,0.5178571428571429,0.5357142857142857,0.017857142857142794
36,0.5178571428571429,0.5357142857142857,0.017857142857142794
37,0.5178571428571429,0.5535714285714286,0.0357142857142857
38,0.5357142857142857,0.5714285714285714,0.0357142857142857
39,0.5178571428571429,0.5535714285714286,0.0357142857142857
40,0.5357142857142857,0.5535714285714286,0.017857142857142905
41,0.5357142857142857,0.5535714285714286,0.017857142857142905
42,0.5357142857142857,0.5714285714285714,0.0357142857142857
43,0.5535714285714286,0.5892857142857143,0.0357142857142857
44,0.5357142857142857,0.5892857142857143,0.0535714285714286
45,0.5357142857142857,0.5714285714285714,0.0357142857142857
46,0.5357142857142857,0.5892857142857143,0.0535714285714286
47,0.5357142857142857,0.5714285714285714,0.0357142857142857
48,0.5357142857142857,0.5535714285714286,0.017857142857142905
49,0.5357142857142857,0.5714285714285714,0.0357142857142857
50,0.5178571428571429,0.5535714285714286,0.0357142857142857
51,0.5178571428571429,0.5535714285714286,0.0357142857142857
52,0.5178571428571429,0.5714285714285714,0.05357142857142849
53,0.5178571428571429,0.5714285714285714,0.05357142857142849
54,0.5178571428571429,0.5357142857142857,0.017857142857142794
55,0.5178571428571429,0.5178571428571429,0.0
56,0.5178571428571429,0.5178571428571429,0.0
57,0.5357142857142857,0.5535714285714286,0.017857142857142905
58,0.5357142857142857,0.5357142857142857,0.0
59,0.5535714285714286,0.5535714285714286,0.0
60,0.5357142857142857,0.5535714285714286,0.017857142857142905
61,0.5357142857142857,0.5357142857142857,0.0
62,0.5357142857142857,0.5535714285714286,0.017857142857142905
63,0.5357142857142857,0.5357142857142857,0.0
64,0.5357142857142857,0.5535714285714286,0.017857142857142905
65,0.5357142857142857,0.5714285714285714,0.0357142857142857
66,0.5357142857142857,0.5535714285714286,0.017857142857142905
67,0.5178571428571429,0.5535714285714286,0.0357142857142857
68,0.5178571428571429,0.5535714285714286,0.0357142857142857
69,0.5178571428571429,0.5714285714285714,0.05357142857142849
70,0.5178571428571429,0.6071428571428571,0.08928571428571419
71,0.5178571428571429,0.6071428571428571,0.08928571428571419
