,Passive Learning,Active Learning,Difference
0,0.3392857142857143,0.32142857142857145,-0.01785714285714285
1,0.3392857142857143,0.3392857142857143,0.0
2,0.35714285714285715,0.32142857142857145,-0.0357142857142857
3,0.32142857142857145,0.32142857142857145,0.0
4,0.32142857142857145,0.32142857142857145,0.0
5,0.32142857142857145,0.32142857142857145,0.0
6,0.35714285714285715,0.32142857142857145,-0.0357142857142857
7,0.375,0.3392857142857143,-0.0357142857142857
8,0.35714285714285715,0.32142857142857145,-0.0357142857142857
9,0.375,0.3392857142857143,-0.0357142857142857
10,0.375,0.32142857142857145,-0.05357142857142855
11,0.375,0.3392857142857143,-0.0357142857142857
12,0.375,0.35714285714285715,-0.01785714285714285
13,0.35714285714285715,0.375,0.01785714285714285
14,0.35714285714285715,0.375,0.01785714285714285
15,0.375,0.35714285714285715,-0.01785714285714285
16,0.39285714285714285,0.35714285714285715,-0.0357142857142857
17,0.4107142857142857,0.35714285714285715,-0.05357142857142855
18,0.39285714285714285,0.39285714285714285,0.0
19,0.4107142857142857,0.42857142857142855,0.01785714285714285
20,0.42857142857142855,0.4107142857142857,-0.01785714285714285
21,0.44642857142857145,0.4642857142857143,0.01785714285714285
22,0.42857142857142855,0.48214285714285715,0.0535714285714286
23,0.42857142857142855,0.48214285714285715,0.0535714285714286
24,0.42857142857142855,0.48214285714285715,0.0535714285714286
25,0.42857142857142855,0.48214285714285715,0.0535714285714286
26,0.42857142857142855,0.48214285714285715,0.0535714285714286
27,0.42857142857142855,0.48214285714285715,0.0535714285714286
28,0.44642857142857145,0.48214285714285715,0.0357142857142857
29,0.42857142857142855,0.48214285714285715,0.0535714285714286
30,0.4642857142857143,0.4642857142857143,0.0
31,0.44642857142857145,0.44642857142857145,0.0
32,0.42857142857142855,0.4107142857142857,-0.01785714285714285
33,0.42857142857142855,0.42857142857142855,0.0
34,0.42857142857142855,0.4107142857142857,-0.01785714285714285
35,0.42857142857142855,0.42857142857142855,0.0
36,0.42857142857142855,0.44642857142857145,0.017857142857142905
37,0.42857142857142855,0.4107142857142857,-0.01785714285714285
38,0.42857142857142855,0.39285714285714285,-0.0357142857142857
39,0.42857142857142855,0.39285714285714285,-0.0357142857142857
40,0.4107142857142857,0.39285714285714285,-0.01785714285714285
41,0.42857142857142855,0.42857142857142855,0.0
42,0.4107142857142857,0.42857142857142855,0.01785714285714285
43,0.44642857142857145,0.4107142857142857,-0.035714285714285754
44,0.42857142857142855,0.44642857142857145,0.017857142857142905
45,0.42857142857142855,0.44642857142857145,0.017857142857142905
46,0.42857142857142855,0.44642857142857145,0.017857142857142905
47,0.4642857142857143,0.42857142857142855,-0.035714285714285754
48,0.42857142857142855,0.4642857142857143,0.035714285714285754
49,0.4642857142857143,0.4642857142857143,0.0
50,0.42857142857142855,0.48214285714285715,0.0535714285714286
51,0.48214285714285715,0.5,0.01785714285714285
52,0.48214285714285715,0.48214285714285715,0.0
53,0.4642857142857143,0.48214285714285715,0.01785714285714285
54,0.48214285714285715,0.48214285714285715,0.0
55,0.48214285714285715,0.4642857142857143,-0.01785714285714285
56,0.48214285714285715,0.48214285714285715,0.0
57,0.48214285714285715,0.48214285714285715,0.0
58,0.48214285714285715,0.5,0.01785714285714285
59,0.48214285714285715,0.5,0.01785714285714285
60,0.48214285714285715,0.5,0.01785714285714285
61,0.48214285714285715,0.5,0.01785714285714285
62,0.48214285714285715,0.5178571428571429,0.035714285714285754
63,0.4642857142857143,0.5357142857142857,0.0714285714285714
64,0.4642857142857143,0.5357142857142857,0.0714285714285714
65,0.48214285714285715,0.5357142857142857,0.05357142857142855
66,0.48214285714285715,0.5178571428571429,0.035714285714285754
67,0.4642857142857143,0.5357142857142857,0.0714285714285714
68,0.48214285714285715,0.5357142857142857,0.05357142857142855
69,0.48214285714285715,0.5357142857142857,0.05357142857142855
70,0.5,0.5357142857142857,0.0357142857142857
71,0.48214285714285715,0.5178571428571429,0.035714285714285754
72,0.5,0.5535714285714286,0.0535714285714286
73,0.5178571428571429,0.5178571428571429,0.0
74,0.5178571428571429,0.5,-0.017857142857142905
75,0.5,0.5178571428571429,0.017857142857142905
76,0.5178571428571429,0.5357142857142857,0.017857142857142794
77,0.5357142857142857,0.5357142857142857,0.0
78,0.5178571428571429,0.5535714285714286,0.0357142857142857
79,0.5178571428571429,0.5535714285714286,0.0357142857142857
80,0.5178571428571429,0.5535714285714286,0.0357142857142857
81,0.48214285714285715,0.5535714285714286,0.07142857142857145
82,0.5535714285714286,0.5535714285714286,0.0
83,0.5714285714285714,0.5535714285714286,-0.017857142857142794
84,0.5535714285714286,0.5535714285714286,0.0
85,0.5535714285714286,0.5357142857142857,-0.017857142857142905
86,0.5535714285714286,0.5535714285714286,0.0
87,0.5535714285714286,0.5714285714285714,0.017857142857142794
88,0.5714285714285714,0.5357142857142857,-0.0357142857142857
89,0.5535714285714286,0.5535714285714286,0.0
90,0.5535714285714286,0.5178571428571429,-0.0357142857142857
91,0.5714285714285714,0.5357142857142857,-0.0357142857142857
92,0.5714285714285714,0.5535714285714286,-0.017857142857142794
93,0.5892857142857143,0.6071428571428571,0.017857142857142794
94,0.6428571428571429,0.5714285714285714,-0.07142857142857151
95,0.6428571428571429,0.5714285714285714,-0.07142857142857151
96,0.625,0.5714285714285714,-0.0535714285714286
97,0.6428571428571429,0.5892857142857143,-0.0535714285714286
98,0.625,0.5892857142857143,-0.0357142857142857
99,0.6071428571428571,0.625,0.017857142857142905
100,0.6071428571428571,0.6071428571428571,0.0
101,0.6428571428571429,0.6071428571428571,-0.03571428571428581
102,0.625,0.5892857142857143,-0.0357142857142857
103,0.6071428571428571,0.5714285714285714,-0.0357142857142857
104,0.5535714285714286,0.5714285714285714,0.017857142857142794
105,0.5892857142857143,0.6071428571428571,0.017857142857142794
106,0.5535714285714286,0.6071428571428571,0.05357142857142849
107,0.5892857142857143,0.6071428571428571,0.017857142857142794
108,0.5535714285714286,0.625,0.0714285714285714
109,0.5714285714285714,0.6428571428571429,0.07142857142857151
110,0.5535714285714286,0.6071428571428571,0.05357142857142849
111,0.5714285714285714,0.6428571428571429,0.07142857142857151
112,0.6071428571428571,0.625,0.017857142857142905
113,0.5714285714285714,0.6428571428571429,0.07142857142857151
114,0.5535714285714286,0.6071428571428571,0.05357142857142849
115,0.5714285714285714,0.625,0.0535714285714286
116,0.6071428571428571,0.625,0.017857142857142905
117,0.5535714285714286,0.625,0.0714285714285714
118,0.5714285714285714,0.6607142857142857,0.0892857142857143
119,0.5892857142857143,0.6428571428571429,0.0535714285714286
120,0.5535714285714286,0.6607142857142857,0.1071428571428571
121,0.5892857142857143,0.6428571428571429,0.0535714285714286
122,0.5714285714285714,0.6607142857142857,0.0892857142857143
123,0.5535714285714286,0.6785714285714286,0.125
124,0.5357142857142857,0.7142857142857143,0.1785714285714286
125,0.5535714285714286,0.6964285714285714,0.1428571428571428
126,0.5178571428571429,0.6785714285714286,0.1607142857142857
127,0.5535714285714286,0.6785714285714286,0.125
128,0.5535714285714286,0.6964285714285714,0.1428571428571428
129,0.5535714285714286,0.7142857142857143,0.1607142857142857
130,0.5535714285714286,0.6964285714285714,0.1428571428571428
131,0.5714285714285714,0.6964285714285714,0.125
132,0.5535714285714286,0.6785714285714286,0.125
133,0.5535714285714286,0.6964285714285714,0.1428571428571428
134,0.5892857142857143,0.6785714285714286,0.0892857142857143
135,0.6071428571428571,0.6964285714285714,0.0892857142857143
136,0.5714285714285714,0.6607142857142857,0.0892857142857143
137,0.6071428571428571,0.6607142857142857,0.0535714285714286
138,0.6071428571428571,0.6607142857142857,0.0535714285714286
139,0.5892857142857143,0.6785714285714286,0.0892857142857143
140,0.5714285714285714,0.6607142857142857,0.0892857142857143
141,0.5892857142857143,0.6607142857142857,0.0714285714285714
142,0.5714285714285714,0.6785714285714286,0.1071428571428572
143,0.5892857142857143,0.6607142857142857,0.0714285714285714
144,0.5892857142857143,0.6607142857142857,0.0714285714285714
145,0.6071428571428571,0.6785714285714286,0.07142857142857151
146,0.6428571428571429,0.6607142857142857,0.017857142857142794
147,0.6785714285714286,0.6785714285714286,0.0
148,0.6785714285714286,0.6785714285714286,0.0
149,0.6607142857142857,0.6964285714285714,0.0357142857142857
150,0.6607142857142857,0.6964285714285714,0.0357142857142857
151,0.6785714285714286,0.6964285714285714,0.017857142857142794
152,0.6964285714285714,0.6964285714285714,0.0
153,0.6607142857142857,0.6607142857142857,0.0
154,0.6964285714285714,0.6607142857142857,-0.0357142857142857
155,0.6785714285714286,0.6964285714285714,0.017857142857142794
156,0.6071428571428571,0.625,0.017857142857142905
157,0.6071428571428571,0.6428571428571429,0.03571428571428581
158,0.6071428571428571,0.625,0.017857142857142905
159,0.6071428571428571,0.6428571428571429,0.03571428571428581
160,0.6428571428571429,0.6071428571428571,-0.03571428571428581
161,0.6071428571428571,0.6428571428571429,0.03571428571428581
162,0.6071428571428571,0.6071428571428571,0.0
163,0.625,0.6964285714285714,0.0714285714285714
164,0.625,0.6607142857142857,0.0357142857142857
165,0.6428571428571429,0.6607142857142857,0.017857142857142794
166,0.6428571428571429,0.625,-0.017857142857142905
167,0.6428571428571429,0.6607142857142857,0.017857142857142794
168,0.6428571428571429,0.7321428571428571,0.08928571428571419
169,0.7142857142857143,0.7142857142857143,0.0
170,0.6785714285714286,0.7142857142857143,0.0357142857142857
171,0.6607142857142857,0.75,0.0892857142857143
172,0.6785714285714286,0.7142857142857143,0.0357142857142857
173,0.6964285714285714,0.6607142857142857,-0.0357142857142857
174,0.6607142857142857,0.7142857142857143,0.0535714285714286
175,0.6785714285714286,0.7142857142857143,0.0357142857142857
176,0.6964285714285714,0.6964285714285714,0.0
177,0.7142857142857143,0.75,0.0357142857142857
178,0.7142857142857143,0.7321428571428571,0.017857142857142794
