,First 10,First 25,First 50,100,Last 10,Last 25,Last 50
0,-0.04285714285714283,-0.06214285714285715,0.05357142857142854,0.0569642857142857,0.021428571428571432,0.02000000000000001,0.06250000000000004
1,0.1482142857142857,0.06285714285714282,0.08035714285714281,0.07660714285714289,0.01785714285714287,0.02357142857142858,0.0742857142857143
2,0.15000000000000002,0.09714285714285716,0.1260714285714285,0.1189285714285715,-0.003571428571428592,0.04714285714285713,0.11464285714285714
3,0.09642857142857143,0.08857142857142859,0.13499999999999995,0.12107142857142852,0.00892857142857143,0.06642857142857145,0.10928571428571436
4,0.18571428571428567,0.11857142857142855,0.14285714285714274,0.11499999999999998,0.0107142857142857,0.05714285714285716,0.08892857142857144
5,0.1125,0.09571428571428567,0.15249999999999989,0.14321428571428568,0.01964285714285717,0.06571428571428573,0.13785714285714287
6,0.11785714285714287,0.06285714285714286,0.09928571428571424,0.1069642857142858,0.01964285714285717,0.0592857142857143,0.1164285714285715
7,0.1464285714285715,0.13428571428571429,0.1528571428571428,0.12374999999999987,0.005357142857142849,0.05285714285714287,0.09571428571428578
8,0.18035714285714288,0.11928571428571427,0.1885714285714285,0.14982142857142852,0.014285714285714282,0.06642857142857146,0.1139285714285714
9,0.10714285714285716,0.14142857142857146,0.17285714285714282,0.1341071428571428,0.00714285714285713,0.06142857142857142,0.09821428571428582
10,0.1642857142857143,0.14285714285714282,0.19642857142857145,0.15267857142857147,0.01071428571428572,0.06928571428571431,0.11035714285714288
11,0.1571428571428571,0.1114285714285714,0.09785714285714282,0.095,0.014285714285714282,0.06214285714285714,0.09392857142857143
12,0.14464285714285713,0.08071428571428571,0.13464285714285715,0.11517857142857152,0.021428571428571453,0.055,0.09750000000000007
13,0.13214285714285715,0.0971428571428571,0.13285714285714278,0.14624999999999996,0.01785714285714285,0.12,0.1621428571428572
14,0.13214285714285715,0.05571428571428574,0.1214285714285714,0.11392857142857145,0.01428571428571429,0.03285714285714285,0.1096428571428572
15,0.09642857142857143,0.08285714285714285,0.12499999999999994,0.1132142857142857,0.0142857142857143,0.07071428571428573,0.10285714285714292
16,0.0017857142857143073,0.017142857142857168,0.1039285714285714,0.11874999999999993,0.041071428571428606,0.08785714285714287,0.13678571428571432
17,0.125,0.09428571428571426,0.13214285714285706,0.11678571428571435,0.03392857142857149,0.07071428571428577,0.10321428571428573
18,0.14285714285714288,0.10357142857142852,0.1374999999999999,0.13357142857142856,0.0,0.04,0.13214285714285712
19,0.1464285714285714,0.11357142857142853,0.1817857142857143,0.1503571428571429,0.017857142857142884,0.06785714285714285,0.12142857142857152
20,0.2071428571428572,0.16785714285714287,0.1825,0.14875,0.017857142857142884,0.08071428571428571,0.1171428571428572
21,0.04285714285714284,0.07000000000000002,0.07607142857142858,0.09517857142857143,0.04107142857142857,0.10499999999999993,0.11500000000000002
22,0.05357142857142853,0.03928571428571427,0.07857142857142853,0.1089285714285714,0.030357142857142867,0.0814285714285714,0.14107142857142865
23,0.04999999999999998,0.030714285714285708,0.06392857142857146,0.0748214285714286,0.04107142857142857,0.07571428571428568,0.08678571428571427
24,0.05357142857142853,0.02928571428571427,0.062142857142857125,0.10678571428571433,0.03750000000000001,0.10214285714285712,0.15142857142857147
25,0.03214285714285713,0.06928571428571431,0.07035714285714287,0.09089285714285716,0.03035714285714285,0.052857142857142866,0.11178571428571428
26,0.023214285714285705,0.09928571428571432,0.08857142857142862,0.09303571428571436,0.06071428571428567,0.0964285714285714,0.09750000000000003
27,0.024999999999999988,0.03571428571428572,0.051428571428571414,0.08910714285714291,0.05892857142857143,0.10142857142857138,0.12785714285714286
28,0.05714285714285713,0.045714285714285714,0.07499999999999994,0.11446428571428573,0.06607142857142857,0.10857142857142853,0.15500000000000005
29,0.04107142857142855,0.0742857142857143,0.09285714285714289,0.11089285714285717,0.033928571428571405,0.07999999999999995,0.1307142857142857
