,First 10,First 25,First 50,100,Last 10,Last 25,Last 50
0,0.0125,-0.02285714285714288,-0.014642857142857173,-0.006250000000000005,0.06964285714285723,0.04428571428571432,0.00142857142857145
1,0.13749999999999996,0.07357142857142852,0.07321428571428569,0.05928571428571425,0.019642857142857118,0.013571428571428562,0.04607142857142851
2,0.13749999999999993,0.12428571428571425,0.12178571428571427,0.09964285714285703,0.007142857142857163,0.007857142857142842,0.07964285714285718
3,0.07321428571428569,0.0721428571428571,0.08178571428571431,0.07232142857142851,0.0214285714285714,0.015714285714285663,0.06499999999999995
4,0.12678571428571422,0.12428571428571422,0.1496428571428571,0.08607142857142859,0.014285714285714282,-0.0007142857142857027,0.023571428571428587
5,0.12321428571428568,0.08857142857142854,0.1210714285714286,0.10607142857142866,0.0339285714285714,0.038571428571428534,0.0939285714285713
6,0.1571428571428571,0.13857142857142854,0.10785714285714287,0.09232142857142857,0.01071428571428572,0.013571428571428562,0.07928571428571435
7,0.1660714285714285,0.12357142857142853,0.13964285714285707,0.0944642857142857,0.0214285714285714,0.014999999999999963,0.05142857142857135
8,0.15357142857142855,0.07857142857142853,0.08392857142857135,0.0808928571428571,0.02678571428571424,0.0321428571428571,0.07964285714285707
9,0.15178571428571425,0.07857142857142853,0.0928571428571428,0.06285714285714274,0.02678571428571424,0.029285714285714262,0.033571428571428516
10,0.14999999999999994,0.0957142857142857,0.08499999999999995,0.04946428571428567,0.017857142857142842,-0.006428571428571442,0.015357142857142847
11,0.11428571428571425,0.06571428571428567,0.0957142857142857,0.09321428571428576,0.028571428571428525,0.04285714285714285,0.09357142857142847
12,0.14999999999999994,0.11285714285714285,0.1103571428571428,0.09339285714285707,0.007142857142857163,0.025714285714285717,0.0778571428571428
13,0.08035714285714282,0.06,0.04642857142857144,0.043571428571428567,0.01071428571428572,0.009285714285714279,0.042142857142857086
14,0.11964285714285708,0.04499999999999997,0.07249999999999998,0.05214285714285713,0.005357142857142882,-0.01142857142857142,0.0332142857142857
15,0.15178571428571427,0.11785714285714285,0.09214285714285704,0.07249999999999993,0.017857142857142842,0.01571428571428569,0.05499999999999993
16,0.13392857142857145,0.09428571428571432,0.10642857142857144,0.08321428571428573,0.008928571428571442,0.004285714285714289,0.062142857142857125
17,0.10357142857142852,0.042857142857142816,0.05321428571428568,0.046607142857142785,0.0214285714285714,0.007857142857142847,0.041071428571428543
18,0.09285714285714282,0.034999999999999976,0.05071428571428571,0.05785714285714282,0.0017857142857143015,0.015714285714285712,0.06714285714285713
19,0.14464285714285713,0.1064285714285714,0.08964285714285714,0.07446428571428561,0.02678571428571424,0.027142857142857083,0.061071428571428464
20,0.17499999999999996,0.0978571428571428,0.08035714285714284,0.06607142857142857,0.005357142857142871,0.011428571428571436,0.05321428571428564
21,0.1964285714285714,0.11928571428571427,0.1035714285714286,0.15428571428571428,0.001785714285714357,0.14357142857142854,0.2082142857142857
22,0.14464285714285713,0.09857142857142856,0.12928571428571425,0.1791071428571428,0.001785714285714357,0.1614285714285716,0.23178571428571434
23,0.17857142857142855,0.10999999999999993,0.10499999999999993,0.145,0.001785714285714357,0.10357142857142858,0.1867857142857144
24,0.07678571428571429,0.04714285714285713,0.07571428571428576,0.12107142857142865,0.001785714285714357,0.11214285714285717,0.16857142857142865
25,0.1464285714285714,0.1028571428571428,0.145,0.1644642857142855,-0.0017857142857142239,0.09285714285714283,0.1871428571428573
26,0.14464285714285716,0.06785714285714285,0.06964285714285717,0.12339285714285725,0.001785714285714357,0.12000000000000005,0.17750000000000007
27,0.16071428571428573,0.13142857142857145,0.12428571428571428,0.1646428571428571,0.001785714285714357,0.11857142857142858,0.2075000000000002
28,0.10892857142857144,0.07500000000000001,0.14928571428571427,0.1755357142857142,0.001785714285714357,0.11428571428571427,0.20357142857142868
29,0.1482142857142857,0.08,0.13357142857142865,0.17232142857142865,0.001785714285714357,0.12857142857142861,0.2139285714285714
